,id,title,concepts,countries_distinct_count,institutions_distinct_count,grants,keywords,open_access,primary_topic,sustainable_development_goals
69,https://openalex.org/W4400914202,Snowmass white paper: The cosmological bootstrap,"Unitarity,Gravitational singularity,Physics,De Sitter universe,De Sitter space,Theoretical physics,Consistency (knowledge bases),Statistical physics,Particle physics,Mathematics,Quantum mechanics,Universe,Geometry",5,12,"U.S. Department of Energy,Scuola Normale Superiore,Ministry of Education,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Ministero dell'Università e della Ricerca,Science and Technology Facilities Council,Science and Technology Facilities Council,European Research Council,European Research Council,Instituto Nazionale di Fisica Nucleare",Unitarity,hybrid,Cosmology and Gravitation Theories,Sustainable cities and communities
70,https://openalex.org/W4392099351,Profiling of microglia nodules in multiple sclerosis reveals propensity for lesion formation,"Microglia,Multiple sclerosis,Lesion,Pathology,Phagocytosis,Phenotype,Downregulation and upregulation,Neuroinflammation,Biology,Medicine,Chemistry,Cell biology,Inflammation,Immunology,Gene,Biochemistry",1,3,,,gold,Neuroinflammation and Neurodegeneration Mechanisms,
71,https://openalex.org/W4393899016,A Dynamical Systems View of Psychiatric Disorders—Practical Implications,"Psychology,Psychiatry,Medicine",3,7,,,closed,Mental Health Research Topics,Climate action
72,https://openalex.org/W4400680505,Urban land management under rapid urbanization: Exploring the link between urban land policies and urban land use efficiency in Ethiopia,"Urbanization,Land management,Urban planning,Land use,Business,Environmental planning,Corporate governance,Land administration,Land-use planning,Sustainable land management,Land development,Environmental resource management,Economic growth,Economics,Geography,Civil engineering,Engineering,Ecology,Finance,Biology",1,2,,"Land Administration,Sustainable land management",hybrid,Land Rights and Reforms,Sustainable cities and communities
73,https://openalex.org/W4390792168,Virological Failure After Switch to Long-Acting Cabotegravir and Rilpivirine Injectable Therapy: An In-depth Analysis,"Rilpivirine,Medicine,Internal medicine,Antiretroviral therapy,Human immunodeficiency virus (HIV),Virology,Viral load",2,12,,Rilpivirine,hybrid,HIV/AIDS drug development and treatment,Good health and well-being
74,https://openalex.org/W4390940927,Sulfur dioxide in the mid-infrared transmission spectrum of WASP-39b,"Sulfur dioxide,Infrared,Chemistry,Optics,Physics,Inorganic chemistry",13,59,,,hybrid,Spectroscopy and Laser Applications,Clean water and sanitation
75,https://openalex.org/W4400298506,ESMO Clinical Practice Guideline interim update on new targeted therapies in the first-line and at relapse of chronic lymphocytic leukaemia,"Venetoclax,Ibrutinib,Medicine,Oncology,Alemtuzumab,Internal medicine,Interim,Refractory (planetary science),Guideline,Clinical Practice,Chronic lymphocytic leukemia,Leukemia,Family medicine,Pathology,Transplantation,Archaeology,History,Physics,Astrobiology",6,11,,"Venetoclax,Interim,Refractory (planetary science),Guideline,Clinical Practice",closed,Chronic Lymphocytic Leukemia Research,Good health and well-being
76,https://openalex.org/W4402622634,"Scientists’ call to action: Microbes, planetary health, and the Sustainable Development Goals","Biology,Call to action,Action (physics),Astrobiology,Sustainable development,Environmental ethics,Environmental planning,Ecology,Environmental resource management,Business,Philosophy,Environmental science,Physics,Quantum mechanics,Marketing",10,25,,Call to action,hybrid,"Innovation, Sustainability, Human-Machine Systems",
77,https://openalex.org/W4403834027,Challenges and opportunities in quantum optimization,"Quantum,Computer science,Physics,Quantum mechanics",11,25,,,closed,Quantum Computing Algorithms and Architecture,
78,https://openalex.org/W4390581845,Translating Earth system boundaries for cities and businesses,"Earth (classical element),Business,Earth system science,Astrobiology,Earth science,Geology,Physics,Oceanography,Mathematical physics",13,24,,Earth system science,bronze,Complex Systems and Decision Making,Sustainable cities and communities
79,https://openalex.org/W4394761068,Atherosclerosis evaluation and cardiovascular risk estimation using coronary computed tomography angiography,"Medicine,Mace,Radiology,Cardiology,Stenosis,Coronary artery disease,Coronary atherosclerosis,Computed tomography angiography,Internal medicine,Risk assessment,Angiography,Surrogate endpoint,Myocardial infarction,Percutaneous coronary intervention,Computer security,Computer science",4,15,"Hartstichting,Hellenic Atherosclerosis Society","Mace,Coronary atherosclerosis,Computed Tomography Angiography,Surrogate endpoint",hybrid,Cardiac Imaging and Diagnostics,Good health and well-being
80,https://openalex.org/W4399484851,Evinacumab in homozygous familial hypercholesterolaemia: long-term safety and efficacy,"Medicine,Familial hypercholesterolemia,Genetic disorder,Pediatrics,Ldl cholesterol,Internal medicine,Disease,Cholesterol",7,15,Regeneron Pharmaceuticals,Genetic disorder,hybrid,Lipoproteins and Cardiovascular Health,Good health and well-being
81,https://openalex.org/W4403198627,The epithelial barrier theory and its associated diseases,"Dysbiosis,Inflammation,Immunology,Immune system,Commensalism,Colonization,Biology,Medicine,Microbiology,Gut flora,Genetics,Bacteria",17,43,,"Dysbiosis,Commensalism",hybrid,Tryptophan and brain disorders,Good health and well-being
82,https://openalex.org/W4391226788,Mitochondrial genomes revisited: why do different lineages retain different genes?,"Biology,Genome,Mitochondrial DNA,Gene,Extant taxon,Genetics,Horizontal gene transfer,Nuclear gene,Evolutionary biology,Mitochondrion,Population,Demography,Sociology",3,5,"Grantová Agentura České Republiky,Grantová Agentura České Republiky,Division of Biological Infrastructure","Horizontal Gene Transfer,Nuclear gene",gold,Genomics and Phylogenetic Studies,
83,https://openalex.org/W4392881901,"Prophylactic abdominal drainage after distal pancreatectomy (PANDORINA): an international, multicentre, open-label, randomised controlled, non-inferiority trial","Medicine,Pancreatic fistula,Pancreatectomy,Surgery,Distal pancreatectomy,Randomized controlled trial,Abdominal surgery,General surgery,Internal medicine,Resection,Pancreas",4,20,Ethicon Endo-Surgery,"Pancreatic fistula,Distal pancreatectomy",green,Pancreatic and Hepatic Oncology Research,
84,https://openalex.org/W4396584384,Circadian desynchrony and glucose metabolism,"Circadian rhythm,Carbohydrate metabolism,Biology,Melatonin,Metabolism,Endocrinology,Internal medicine,Medicine",1,5,,Carbohydrate Metabolism,hybrid,Circadian rhythm and melatonin,Responsible consumption and production
85,https://openalex.org/W4401193885,Search for Gravitational-lensing Signatures in the Full Third Observing Run of the LIGO–Virgo Network,"Physics,LIGO,Astrophysics,Gravitational lens,Strong gravitational lensing,Gravitational wave,Cosmology,Astronomy,Dark matter,Binary black hole,Sky,Redshift,Galaxy",25,282,,Strong gravitational lensing,gold,Pulsars and Gravitational Waves Research,
86,https://openalex.org/W4403063078,Tuft cells act as regenerative stem cells in the human intestine,"Stem cell,Cell biology,Tuft,Biology,Engineering,Aerospace engineering",2,9,,Tuft,hybrid,Magnetic and Electromagnetic Effects,Zero hunger
87,https://openalex.org/W4391042789,Revolutionizing anti-HER2 therapies for extrahepatic cholangiocarcinoma and gallbladder cancer: Current advancements and future perspectives,"Medicine,Gallbladder cancer,Trastuzumab,Context (archaeology),Gallbladder,Oncology,Internal medicine,Gemcitabine,Pertuzumab,Intrahepatic Cholangiocarcinoma,Biliary tract,Cancer,Regimen,Breast cancer,Paleontology,Biology",3,5,,"Gallbladder Cancer,Pertuzumab,Intrahepatic Cholangiocarcinoma,Regimen",hybrid,Cholangiocarcinoma and Gallbladder Cancer Studies,Good health and well-being
88,https://openalex.org/W4392166130,REDISCOVER International Guidelines on the Perioperative Care of Surgical Patients With Borderline-resectable and Locally Advanced Pancreatic Cancer,"Medicine,Perioperative,Lymphadenectomy,Pancreatectomy,Pancreatic cancer,Population,General surgery,Surgery,Cancer,Internal medicine,Resection,Environmental health",16,86,,Lymphadenectomy,hybrid,Pancreatic and Hepatic Oncology Research,Partnerships for the goals
89,https://openalex.org/W4393318986,EUROPEAN SOCIETY OF ENDODONTOLOGY Undergraduate Curriculum Guidelines for Endodontology,"Curriculum,Medical education,Political science,Medicine,Engineering ethics,Engineering,Law",3,7,,,hybrid,"Dental Education, Practice, Research","Peace, justice, and strong institutions"
90,https://openalex.org/W4394582243,The concept of resilience to Alzheimer’s Disease: current definitions and cellular and molecular mechanisms,"Cognition,Neuroscience,Disease,Resilience (materials science),Psychology,Alzheimer's disease,Psychological resilience,Cognitive science,Medicine,Pathology,Psychotherapist,Physics,Thermodynamics",1,4,"Hersenstichting,Alzheimer Nederland",Resilience,gold,Alzheimer's disease research and treatments,
91,https://openalex.org/W4398264665,"The brain structure, inflammatory, and genetic mechanisms mediate the association between physical frailty and depression","Depression (economics),Mendelian randomization,Biobank,Medicine,Disease,Population,Psychiatry,Internal medicine,Bioinformatics,Biology,Environmental health,Genotype,Genetic variants,Genetics,Macroeconomics,Economics,Gene",3,9,,"Depression,Mendelian Randomization",gold,Frailty in Older Adults,Good health and well-being
92,https://openalex.org/W4399068242,"First-line venetoclax combinations versus chemoimmunotherapy in fit patients with chronic lymphocytic leukaemia (GAIA/CLL13): 4-year follow-up from a multicentre, open-label, randomised, phase 3 trial","Venetoclax,Chemoimmunotherapy,Medicine,Open label,Internal medicine,Oncology,Chronic lymphocytic leukemia,Clinical trial,Leukemia",10,38,"Roche,AbbVie,Janssen Pharmaceuticals","Venetoclax,Chemoimmunotherapy,Open label",hybrid,Chronic Lymphocytic Leukemia Research,
93,https://openalex.org/W4400518500,Constraining the Dense Matter Equation of State with New NICER Mass–Radius Measurements and New Chiral Effective Field Theory Inputs,"Neutron star,Physics,RADIUS,Equation of state,Algorithm,Astrophysics,Computer science,Thermodynamics,Computer security",4,10,"U.S. Department of Energy,National Aeronautics and Space Administration,Deutsche Forschungsgemeinschaft",,gold,Pulsars and Gravitational Waves Research,Climate action
94,https://openalex.org/W4390929413,A meta-analysis of previous falls and subsequent fracture risk in cohort studies,"Medicine,FRAX,Hip fracture,Poisson regression,Hazard ratio,Prospective cohort study,Osteoporosis,Internal medicine,Cohort study,Confidence interval,Risk factor,Poison control,Bone mineral,Physical therapy,Osteoporotic fracture,Population,Emergency medicine,Environmental health",22,78,,"FRAX,Hip Fracture",closed,"Balance, Gait, and Falls Prevention",
95,https://openalex.org/W4392450413,Overnight neuronal plasticity and adaptation to emotional distress,"Psychology,Sleep (system call),Neuroscience,Anxiety,Neuroscience of sleep,Arousal,Neuroplasticity,Eye movement,Depression (economics),Insomnia,Emotional distress,Distress,Neurochemical,Non-rapid eye movement sleep,Clinical psychology,Psychiatry,Computer science,Economics,Macroeconomics,Operating system",3,6,,"Sleep,Neuroscience of sleep,Depression,Emotional Distress,Neurochemical",closed,Sleep and Wakefulness Research,
96,https://openalex.org/W4392716808,"Systematic endoscopic staging of mediastinum to guide radiotherapy planning in patients with locally advanced non-small-cell lung cancer (SEISMIC): an international, multicentre, single-arm, clinical trial","Medicine,Mediastinum,Radiation therapy,Lung cancer,Radiology,Lung cancer staging,Clinical trial,Neoplasm staging,Cancer,Oncology,Internal medicine,Mediastinoscopy",4,12,"National Health and Medical Research Council,National Health and Medical Research Council,Cancer Council Victoria",Lung cancer staging,closed,Lung Cancer Diagnosis and Treatment,Good health and well-being
97,https://openalex.org/W4392968148,Vaccine value profile for Klebsiella pneumoniae,"Klebsiella pneumoniae,Medicine,Vaccination,Antibiotic resistance,Immunology,Immunosuppression,Intensive care medicine,Antibiotics,Microbiology,Biology,Escherichia coli,Gene,Biochemistry",12,32,"Bill and Melinda Gates Foundation,World Health Organization",Immunosuppression,hybrid,Antibiotic Resistance in Bacteria,Zero hunger
98,https://openalex.org/W4393344458,<scp> <b>Swift</b> </scp>: a modern highly parallel gravity and smoothed particle hydrodynamics solver for astrophysical and cosmological applications,"Physics,Solver,Adaptive mesh refinement,Computational science,Smoothed-particle hydrodynamics,Cosmology,Domain decomposition methods,Computer science,Astrophysics,Finite element method,Programming language,Thermodynamics",10,28,"Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council,Science and Technology Facilities Council","Solver,Adaptive Mesh Refinement,Smoothed Particle Hydrodynamics",hybrid,"Galaxies: Formation, Evolution, Phenomena",
